order_id,order_date,product_id,product_name,category,region,channel,quantity,unit_price,discount_pct,revenue,cost,profit,returned,customer_id
501826,2024-11-28,1006,Coffee Maker,Home & Kitchen,Asia Pacific,Website,1,110.15,0.0,110.15,67.43,42.72,0,C01218
501827,2025-10-10,1006,Coffee Maker,Home & Kitchen,Latin America,Mobile App,1,110.15,0.05,104.64,67.43,37.21,1,C01081
501828,2024-11-27,1011,Jeans,Apparel,Middle East,Website,1,48.52,0.0,48.52,26.91,21.61,1,C01524
501829,2025-07-12,1023,Water Bottle,Sports,Europe,Website,3,55.97,0.0,167.91,85.14,82.77,0,C00349
501830,2025-07-17,1005,Air Fryer,Home & Kitchen,Asia Pacific,Website,1,16.13,0.05,15.32,6.54,8.78,0,C00796
501831,2025-04-08,1021,Dumbbells,Sports,Latin America,Marketplace,1,18.19,0.05,17.28,7.58,9.7,0,C01322
501832,2024-01-01,1000,Wireless Earbuds,Electronics,North America,Marketplace,1,80.93,0.0,80.93,33.09,47.84,0,C00338
501833,2025-09-02,1014,Hoodie,Apparel,North America,Mobile App,1,71.73,0.2,57.38,49.43,7.95,0,C00414
501834,2024-11-05,1020,Yoga Mat,Sports,North America,Website,1,27.52,0.1,24.77,14.15,10.62,0,C00727
501835,2024-08-15,1012,Jacket,Apparel,Europe,Marketplace,1,88.76,0.05,84.32,39.21,45.11,0,C01707
501836,2024-01-23,1019,Sunscreen,Beauty,Asia Pacific,Marketplace,2,106.12,0.0,212.24,112.64,99.6,0,C00821
501837,2025-06-07,1014,Hoodie,Apparel,Middle East,Mobile App,1,71.73,0.05,68.14,49.43,18.71,0,C01643
501838,2025-08-08,1005,Air Fryer,Home & Kitchen,Europe,Website,4,16.13,0.05,61.29,26.16,35.13,0,C00385
501839,2025-04-16,1010,T-Shirt,Apparel,Asia Pacific,Website,1,79.05,0.0,79.05,50.89,28.16,0,C01480
501840,2024-09-28,1019,Sunscreen,Beauty,Asia Pacific,Marketplace,2,106.12,0.0,212.24,112.64,99.6,0,C01233
501841,2024-09-12,1002,Bluetooth Speaker,Electronics,Europe,Website,1,26.25,0.0,26.25,16.7,9.55,0,C01763
501842,2024-11-03,1024,Resistance Bands,Sports,North America,Mobile App,2,73.75,0.0,147.5,92.0,55.5,0,C01210
501843,2025-08-05,1013,Sneakers,Apparel,Europe,Mobile App,1,39.27,0.0,39.27,19.98,19.29,0,C00517
501844,2024-11-28,1024,Resistance Bands,Sports,Latin America,Website,1,73.75,0.1,66.38,46.0,20.38,0,C00632
501845,2025-12-07,1014,Hoodie,Apparel,Middle East,Mobile App,1,71.73,0.0,71.73,49.43,22.3,0,C01468
501846,2024-04-07,1011,Jeans,Apparel,Middle East,Mobile App,1,48.52,0.0,48.52,26.91,21.61,0,C01358
501847,2024-02-08,1022,Running Shoes,Sports,Middle East,Website,1,51.96,0.05,49.36,24.41,24.95,0,C01517
501848,2024-02-27,1011,Jeans,Apparel,Asia Pacific,Website,2,48.52,0.0,97.04,53.82,43.22,0,C01440
501849,2025-03-20,1008,Cookware Set,Home & Kitchen,Latin America,Marketplace,1,55.01,0.0,55.01,27.82,27.19,0,C00488
501850,2024-05-03,1024,Resistance Bands,Sports,Europe,Mobile App,2,73.75,0.0,147.5,92.0,55.5,0,C01209
501851,2025-09-08,1023,Water Bottle,Sports,North America,Mobile App,1,55.97,0.1,50.37,28.38,21.99,0,C01189
501852,2025-10-09,1018,Lipstick,Beauty,Latin America,Website,2,41.98,0.0,83.96,55.7,28.26,0,C00039
501853,2025-06-20,1011,Jeans,Apparel,North America,Website,3,48.52,0.1,131.0,80.73,50.27,0,C01340
501854,2025-08-01,1022,Running Shoes,Sports,Europe,Website,1,51.96,0.0,51.96,24.41,27.55,0,C01251
501855,2025-12-15,1003,Laptop Stand,Electronics,Europe,Website,1,22.02,0.1,19.82,9.36,10.46,0,C01157
501856,2025-11-20,1004,USB-C Hub,Electronics,Latin America,Marketplace,1,109.12,0.0,109.12,50.08,59.04,0,C01188
501857,2025-09-01,1006,Coffee Maker,Home & Kitchen,Middle East,Mobile App,1,110.15,0.0,110.15,67.43,42.72,0,C01008
501858,2024-08-15,1003,Laptop Stand,Electronics,Latin America,Website,2,22.02,0.0,44.04,18.72,25.32,0,C00177
501859,2025-02-07,1017,Moisturizer,Beauty,Europe,Website,1,177.23,0.0,177.23,77.42,99.81,0,C00700
501860,2024-03-25,1004,USB-C Hub,Electronics,Latin America,Mobile App,1,109.12,0.0,109.12,50.08,59.04,0,C00769
501861,2024-02-20,1018,Lipstick,Beauty,Middle East,Website,1,41.98,0.0,41.98,27.85,14.13,0,C00820
501862,2024-03-28,1015,Face Serum,Beauty,Latin America,Mobile App,1,80.28,0.15,68.24,50.57,17.67,0,C01401
501863,2025-12-15,1005,Air Fryer,Home & Kitchen,Europe,Mobile App,1,16.13,0.0,16.13,6.54,9.59,0,C01031
501864,2025-05-07,1000,Wireless Earbuds,Electronics,Middle East,Website,1,80.93,0.0,80.93,33.09,47.84,0,C01602
501865,2025-02-08,1019,Sunscreen,Beauty,Middle East,Website,1,106.12,0.0,106.12,56.32,49.8,0,C00849
501866,2025-09-22,1023,Water Bottle,Sports,Middle East,Website,1,55.97,0.0,55.97,28.38,27.59,0,C00478
501867,2024-03-14,1003,Laptop Stand,Electronics,Asia Pacific,Mobile App,2,22.02,0.0,44.04,18.72,25.32,1,C01021
501868,2024-11-27,1016,Shampoo,Beauty,Middle East,Website,1,24.14,0.0,24.14,9.88,14.26,0,C01664
501869,2025-11-18,1017,Moisturizer,Beauty,Latin America,Website,1,177.23,0.0,177.23,77.42,99.81,0,C00855
501870,2024-12-22,1008,Cookware Set,Home & Kitchen,Europe,Website,4,55.01,0.0,220.04,111.28,108.76,0,C00272
501871,2025-08-31,1012,Jacket,Apparel,North America,Mobile App,1,88.76,0.2,71.01,39.21,31.8,0,C00874
501872,2024-06-22,1008,Cookware Set,Home & Kitchen,Asia Pacific,Mobile App,1,55.01,0.1,49.51,27.82,21.69,1,C01645
501873,2025-03-28,1002,Bluetooth Speaker,Electronics,Middle East,Website,1,26.25,0.0,26.25,16.7,9.55,0,C00818
501874,2024-02-15,1006,Coffee Maker,Home & Kitchen,Europe,Website,1,110.15,0.05,104.64,67.43,37.21,1,C00209
501875,2025-01-17,1004,USB-C Hub,Electronics,Europe,Mobile App,2,109.12,0.05,207.33,100.16,107.17,0,C01439
501876,2024-03-28,1010,T-Shirt,Apparel,North America,Mobile App,1,79.05,0.0,79.05,50.89,28.16,0,C00164
501877,2024-09-05,1014,Hoodie,Apparel,Middle East,Marketplace,1,71.73,0.0,71.73,49.43,22.3,0,C00293
501878,2024-10-21,1009,Vacuum Cleaner,Home & Kitchen,North America,Website,1,64.34,0.05,61.12,37.4,23.72,0,C01312
501879,2024-04-23,1019,Sunscreen,Beauty,Asia Pacific,Website,2,106.12,0.0,212.24,112.64,99.6,0,C01329
501880,2024-01-24,1024,Resistance Bands,Sports,Asia Pacific,Website,1,73.75,0.0,73.75,46.0,27.75,0,C00593
501881,2025-07-04,1006,Coffee Maker,Home & Kitchen,Europe,Website,1,110.15,0.15,93.63,67.43,26.2,0,C01598
501882,2025-06-19,1008,Cookware Set,Home & Kitchen,Asia Pacific,Mobile App,1,55.01,0.0,55.01,27.82,27.19,0,C01468
501883,2025-09-29,1021,Dumbbells,Sports,Europe,Mobile App,1,18.19,0.0,18.19,7.58,10.61,1,C00122
501884,2025-11-15,1004,USB-C Hub,Electronics,North America,Website,2,109.12,0.0,218.24,100.16,118.08,0,C01605
501885,2025-11-10,1011,Jeans,Apparel,Middle East,Website,1,48.52,0.0,48.52,26.91,21.61,0,C00515
501886,2024-06-23,1022,Running Shoes,Sports,North America,Website,1,51.96,0.2,41.57,24.41,17.16,0,C00588
501887,2025-12-14,1014,Hoodie,Apparel,Middle East,Website,1,71.73,0.05,68.14,49.43,18.71,0,C00701
501888,2025-04-21,1024,Resistance Bands,Sports,North America,Website,1,73.75,0.0,73.75,46.0,27.75,0,C00347
501889,2025-11-07,1020,Yoga Mat,Sports,Asia Pacific,Mobile App,1,27.52,0.15,23.39,14.15,9.24,0,C00475
501890,2025-11-06,1007,Blender,Home & Kitchen,Asia Pacific,Marketplace,1,29.86,0.0,29.86,18.64,11.22,0,C01702
501891,2024-01-20,1006,Coffee Maker,Home & Kitchen,Asia Pacific,Marketplace,1,110.15,0.1,99.14,67.43,31.71,0,C01522
501892,2025-10-26,1013,Sneakers,Apparel,Latin America,Website,1,39.27,0.0,39.27,19.98,19.29,0,C01592
501893,2025-01-24,1000,Wireless Earbuds,Electronics,Middle East,Marketplace,1,80.93,0.0,80.93,33.09,47.84,0,C01099
501894,2024-04-11,1003,Laptop Stand,Electronics,Asia Pacific,Website,1,22.02,0.0,22.02,9.36,12.66,0,C01738
501895,2025-09-03,1017,Moisturizer,Beauty,Middle East,Website,2,177.23,0.0,354.46,154.84,199.62,0,C00585
501896,2024-07-22,1005,Air Fryer,Home & Kitchen,Middle East,Marketplace,2,16.13,0.0,32.26,13.08,19.18,1,C00906
501897,2025-07-28,1021,Dumbbells,Sports,North America,Website,2,18.19,0.0,36.38,15.16,21.22,0,C01587
501898,2025-06-26,1010,T-Shirt,Apparel,Asia Pacific,Website,2,79.05,0.2,126.48,101.78,24.7,1,C01173
501899,2025-02-06,1009,Vacuum Cleaner,Home & Kitchen,Europe,Website,1,64.34,0.0,64.34,37.4,26.94,0,C01543
501900,2025-12-01,1012,Jacket,Apparel,Asia Pacific,Website,1,88.76,0.0,88.76,39.21,49.55,0,C01481
501901,2024-11-05,1003,Laptop Stand,Electronics,Europe,Marketplace,1,22.02,0.0,22.02,9.36,12.66,0,C00319
501902,2025-05-28,1010,T-Shirt,Apparel,Asia Pacific,Mobile App,1,79.05,0.0,79.05,50.89,28.16,0,C00393
501903,2025-10-02,1002,Bluetooth Speaker,Electronics,Asia Pacific,Marketplace,1,26.25,0.05,24.94,16.7,8.24,0,C00172
501904,2024-01-31,1024,Resistance Bands,Sports,Middle East,Marketplace,1,73.75,0.0,73.75,46.0,27.75,0,C00915
501905,2024-08-18,1001,Smart Watch,Electronics,Europe,Website,2,123.31,0.0,246.62,119.8,126.82,0,C00269
501906,2025-02-06,1011,Jeans,Apparel,Europe,Website,1,48.52,0.0,48.52,26.91,21.61,0,C00430
501907,2025-01-26,1011,Jeans,Apparel,Middle East,Marketplace,1,48.52,0.0,48.52,26.91,21.61,0,C01089
501908,2025-09-19,1003,Laptop Stand,Electronics,Europe,Website,4,22.02,0.0,88.08,37.44,50.64,0,C00304
501909,2025-08-09,1014,Hoodie,Apparel,Europe,Website,3,71.73,0.0,215.19,148.29,66.9,0,C00470
501910,2024-11-15,1000,Wireless Earbuds,Electronics,Middle East,Website,4,80.93,0.0,323.72,132.36,191.36,0,C01425
501911,2025-07-09,1019,Sunscreen,Beauty,Europe,Website,2,106.12,0.0,212.24,112.64,99.6,0,C01506
501912,2024-05-21,1014,Hoodie,Apparel,Middle East,Mobile App,1,71.73,0.0,71.73,49.43,22.3,0,C01438
501913,2024-07-26,1011,Jeans,Apparel,Europe,Website,1,48.52,0.1,43.67,26.91,16.76,0,C00680
501914,2025-12-23,1010,T-Shirt,Apparel,Middle East,Marketplace,1,79.05,0.0,79.05,50.89,28.16,0,C00310
501915,2025-03-16,1013,Sneakers,Apparel,Europe,Mobile App,1,39.27,0.0,39.27,19.98,19.29,0,C01285
501916,2025-08-01,1009,Vacuum Cleaner,Home & Kitchen,Europe,Website,1,64.34,0.05,61.12,37.4,23.72,0,C01155
501917,2025-07-24,1014,Hoodie,Apparel,Middle East,Marketplace,1,71.73,0.0,71.73,49.43,22.3,0,C00244
501918,2024-05-01,1000,Wireless Earbuds,Electronics,Europe,Website,1,80.93,0.05,76.88,33.09,43.79,0,C01726
501919,2024-05-29,1014,Hoodie,Apparel,North America,Mobile App,2,71.73,0.0,143.46,98.86,44.6,0,C01533
501920,2025-02-27,1022,Running Shoes,Sports,Latin America,Website,1,51.96,0.0,51.96,24.41,27.55,0,C00273
501921,2025-10-14,1007,Blender,Home & Kitchen,Asia Pacific,Website,1,29.86,0.0,29.86,18.64,11.22,0,C00628
501922,2024-07-11,1005,Air Fryer,Home & Kitchen,North America,Website,1,16.13,0.0,16.13,6.54,9.59,0,C00119
501923,2024-01-27,1010,T-Shirt,Apparel,Middle East,Mobile App,3,79.05,0.0,237.15,152.67,84.48,0,C00314
501924,2025-09-12,1013,Sneakers,Apparel,Middle East,Mobile App,1,39.27,0.05,37.31,19.98,17.33,0,C00561
501925,2025-09-02,1024,Resistance Bands,Sports,Europe,Website,2,73.75,0.0,147.5,92.0,55.5,0,C01405
501926,2024-01-27,1008,Cookware Set,Home & Kitchen,Asia Pacific,Website,1,55.01,0.2,44.01,27.82,16.19,0,C00407
501927,2025-05-03,1013,Sneakers,Apparel,Europe,Mobile App,2,39.27,0.15,66.76,39.96,26.8,0,C00378
501928,2025-09-11,1009,Vacuum Cleaner,Home & Kitchen,Latin America,Mobile App,2,64.34,0.1,115.81,74.8,41.01,0,C01751
501929,2025-01-17,1020,Yoga Mat,Sports,Europe,Marketplace,2,27.52,0.0,55.04,28.3,26.74,0,C00893
501930,2025-05-18,1023,Water Bottle,Sports,Latin America,Website,1,55.97,0.15,47.57,28.38,19.19,0,C00588
501931,2024-07-16,1024,Resistance Bands,Sports,Europe,Website,2,73.75,0.2,118.0,92.0,26.0,0,C01202
501932,2024-01-16,1001,Smart Watch,Electronics,Asia Pacific,Marketplace,2,123.31,0.0,246.62,119.8,126.82,0,C00924
501933,2024-08-15,1006,Coffee Maker,Home & Kitchen,Europe,Mobile App,1,110.15,0.0,110.15,67.43,42.72,0,C00494
501934,2024-03-08,1022,Running Shoes,Sports,Europe,Marketplace,1,51.96,0.0,51.96,24.41,27.55,0,C00307
501935,2025-03-25,1011,Jeans,Apparel,Middle East,Website,1,48.52,0.2,38.82,26.91,11.91,0,C01676
501936,2024-11-28,1014,Hoodie,Apparel,Latin America,Marketplace,1,71.73,0.0,71.73,49.43,22.3,0,C01617
501937,2025-03-13,1019,Sunscreen,Beauty,Latin America,Mobile App,1,106.12,0.0,106.12,56.32,49.8,0,C01532
501938,2025-09-14,1002,Bluetooth Speaker,Electronics,Latin America,Mobile App,2,26.25,0.0,52.5,33.4,19.1,0,C01225
501939,2025-02-07,1019,Sunscreen,Beauty,Middle East,Marketplace,1,106.12,0.1,95.51,56.32,39.19,0,C01372
501940,2025-08-08,1000,Wireless Earbuds,Electronics,Middle East,Mobile App,1,80.93,0.0,80.93,33.09,47.84,0,C00592
501941,2025-10-18,1000,Wireless Earbuds,Electronics,North America,Mobile App,1,80.93,0.15,68.79,33.09,35.7,0,C01758
501942,2025-04-07,1018,Lipstick,Beauty,Latin America,Mobile App,1,41.98,0.0,41.98,27.85,14.13,0,C00638
501943,2024-02-13,1002,Bluetooth Speaker,Electronics,Europe,Mobile App,1,26.25,0.05,24.94,16.7,8.24,0,C00743
501944,2025-02-09,1012,Jacket,Apparel,North America,Mobile App,1,88.76,0.1,79.88,39.21,40.67,0,C00086
501945,2025-06-12,1005,Air Fryer,Home & Kitchen,North America,Website,1,16.13,0.0,16.13,6.54,9.59,0,C00206
501946,2025-03-26,1005,Air Fryer,Home & Kitchen,Latin America,Marketplace,2,16.13,0.0,32.26,13.08,19.18,0,C01388
501947,2024-10-19,1011,Jeans,Apparel,Latin America,Website,2,48.52,0.0,97.04,53.82,43.22,0,C01409
501948,2024-10-28,1009,Vacuum Cleaner,Home & Kitchen,Middle East,Marketplace,2,64.34,0.0,128.68,74.8,53.88,0,C00544
501949,2025-12-07,1019,Sunscreen,Beauty,Middle East,Marketplace,2,106.12,0.0,212.24,112.64,99.6,0,C00947
501950,2025-04-19,1011,Jeans,Apparel,Latin America,Website,1,48.52,0.0,48.52,26.91,21.61,0,C00883
501951,2025-05-27,1001,Smart Watch,Electronics,North America,Website,2,123.31,0.0,246.62,119.8,126.82,0,C00936
501952,2025-08-22,1016,Shampoo,Beauty,Middle East,Website,1,24.14,0.0,24.14,9.88,14.26,0,C01417
501953,2025-02-27,1001,Smart Watch,Electronics,Asia Pacific,Website,2,123.31,0.0,246.62,119.8,126.82,0,C00815
501954,2024-07-02,1001,Smart Watch,Electronics,Latin America,Mobile App,1,123.31,0.0,123.31,59.9,63.41,0,C00096
501955,2025-12-30,1002,Bluetooth Speaker,Electronics,Europe,Marketplace,1,26.25,0.05,24.94,16.7,8.24,0,C00215
501956,2024-04-02,1023,Water Bottle,Sports,Asia Pacific,Website,2,55.97,0.1,100.75,56.76,43.99,0,C01666
501957,2025-10-26,1009,Vacuum Cleaner,Home & Kitchen,Europe,Mobile App,1,64.34,0.0,64.34,37.4,26.94,0,C00075
501958,2024-05-06,1024,Resistance Bands,Sports,North America,Website,1,73.75,0.05,70.06,46.0,24.06,0,C00266
501959,2025-04-05,1004,USB-C Hub,Electronics,Asia Pacific,Website,1,109.12,0.0,109.12,50.08,59.04,0,C00327
501960,2025-12-25,1024,Resistance Bands,Sports,Latin America,Mobile App,2,73.75,0.0,147.5,92.0,55.5,0,C00919
501961,2025-06-07,1018,Lipstick,Beauty,Middle East,Marketplace,1,41.98,0.0,41.98,27.85,14.13,0,C01436
501962,2025-01-22,1018,Lipstick,Beauty,Middle East,Website,1,41.98,0.0,41.98,27.85,14.13,1,C01720
501963,2024-06-23,1018,Lipstick,Beauty,Asia Pacific,Mobile App,1,41.98,0.0,41.98,27.85,14.13,0,C00539
501964,2025-11-06,1006,Coffee Maker,Home & Kitchen,Europe,Website,1,110.15,0.0,110.15,67.43,42.72,1,C00845
501965,2024-05-28,1015,Face Serum,Beauty,Europe,Mobile App,2,80.28,0.0,160.56,101.14,59.42,0,C01048
501966,2024-02-22,1013,Sneakers,Apparel,Latin America,Website,1,39.27,0.05,37.31,19.98,17.33,0,C00063
501967,2025-04-01,1012,Jacket,Apparel,Asia Pacific,Mobile App,1,88.76,0.2,71.01,39.21,31.8,0,C01026
501968,2024-04-30,1020,Yoga Mat,Sports,Europe,Marketplace,1,27.52,0.0,27.52,14.15,13.37,0,C00962
501969,2024-01-04,1019,Sunscreen,Beauty,Middle East,Mobile App,1,106.12,0.2,84.9,56.32,28.58,0,C01533
501970,2024-01-13,1009,Vacuum Cleaner,Home & Kitchen,Latin America,Website,1,64.34,0.15,54.69,37.4,17.29,0,C01166
501971,2025-05-25,1012,Jacket,Apparel,Middle East,Mobile App,3,88.76,0.0,266.28,117.63,148.65,0,C01791
501972,2025-09-14,1020,Yoga Mat,Sports,Latin America,Website,1,27.52,0.0,27.52,14.15,13.37,0,C01388
501973,2025-08-25,1009,Vacuum Cleaner,Home & Kitchen,Latin America,Website,1,64.34,0.05,61.12,37.4,23.72,0,C00517
501974,2025-03-28,1017,Moisturizer,Beauty,North America,Mobile App,2,177.23,0.15,301.29,154.84,146.45,0,C00348
501975,2024-01-07,1007,Blender,Home & Kitchen,Europe,Marketplace,2,29.86,0.0,59.72,37.28,22.44,0,C01656
501976,2024-10-11,1006,Coffee Maker,Home & Kitchen,Middle East,Mobile App,1,110.15,0.0,110.15,67.43,42.72,0,C00665
501977,2024-07-31,1023,Water Bottle,Sports,North America,Website,2,55.97,0.0,111.94,56.76,55.18,0,C00968
501978,2024-02-26,1005,Air Fryer,Home & Kitchen,Asia Pacific,Website,2,16.13,0.0,32.26,13.08,19.18,0,C01321
501979,2024-02-03,1021,Dumbbells,Sports,Middle East,Mobile App,1,18.19,0.0,18.19,7.58,10.61,0,C00279
501980,2024-11-01,1021,Dumbbells,Sports,Asia Pacific,Marketplace,1,18.19,0.0,18.19,7.58,10.61,0,C00122
501981,2024-02-20,1014,Hoodie,Apparel,North America,Website,1,71.73,0.0,71.73,49.43,22.3,0,C00608
501982,2024-07-01,1004,USB-C Hub,Electronics,Europe,Mobile App,1,109.12,0.2,87.3,50.08,37.22,0,C00294
501983,2025-09-17,1016,Shampoo,Beauty,Middle East,Mobile App,1,24.14,0.0,24.14,9.88,14.26,0,C01508
501984,2025-07-29,1012,Jacket,Apparel,Europe,Marketplace,1,88.76,0.15,75.45,39.21,36.24,0,C01108
501985,2025-08-15,1018,Lipstick,Beauty,Asia Pacific,Marketplace,1,41.98,0.05,39.88,27.85,12.03,0,C00904
501986,2024-04-05,1005,Air Fryer,Home & Kitchen,Asia Pacific,Website,1,16.13,0.0,16.13,6.54,9.59,1,C00839
501987,2025-01-23,1023,Water Bottle,Sports,North America,Mobile App,1,55.97,0.0,55.97,28.38,27.59,0,C01520
501988,2025-07-17,1011,Jeans,Apparel,North America,Website,3,48.52,0.0,145.56,80.73,64.83,0,C00910
501989,2024-05-17,1022,Running Shoes,Sports,North America,Mobile App,1,51.96,0.0,51.96,24.41,27.55,0,C00366
501990,2024-10-08,1019,Sunscreen,Beauty,Asia Pacific,Mobile App,1,106.12,0.05,100.81,56.32,44.49,0,C00865
501991,2025-06-21,1015,Face Serum,Beauty,Europe,Mobile App,1,80.28,0.0,80.28,50.57,29.71,0,C01671
501992,2025-09-18,1006,Coffee Maker,Home & Kitchen,North America,Website,4,110.15,0.05,418.57,269.72,148.85,0,C00330
501993,2025-10-06,1008,Cookware Set,Home & Kitchen,Middle East,Marketplace,1,55.01,0.0,55.01,27.82,27.19,0,C01544
501994,2025-05-10,1024,Resistance Bands,Sports,Middle East,Marketplace,1,73.75,0.0,73.75,46.0,27.75,0,C00868
501995,2025-12-24,1015,Face Serum,Beauty,Asia Pacific,Website,1,80.28,0.1,72.25,50.57,21.68,0,C01538
501996,2024-11-20,1005,Air Fryer,Home & Kitchen,Asia Pacific,Mobile App,2,16.13,0.0,32.26,13.08,19.18,0,C00915
501997,2025-09-30,1005,Air Fryer,Home & Kitchen,Asia Pacific,Marketplace,1,16.13,0.15,13.71,6.54,7.17,0,C00979
501998,2025-09-21,1015,Face Serum,Beauty,Middle East,Website,2,80.28,0.0,160.56,101.14,59.42,0,C01389
501999,2025-10-09,1008,Cookware Set,Home & Kitchen,Latin America,Website,1,55.01,0.1,49.51,27.82,21.69,0,C01364
502000,2024-07-03,1024,Resistance Bands,Sports,Middle East,Website,1,73.75,0.0,73.75,46.0,27.75,0,C01270
502001,2024-10-24,1019,Sunscreen,Beauty,Europe,Website,1,106.12,0.0,106.12,56.32,49.8,0,C01409
502002,2024-01-25,1001,Smart Watch,Electronics,Latin America,Mobile App,1,123.31,0.0,123.31,59.9,63.41,0,C00551
502003,2024-04-30,1016,Shampoo,Beauty,Europe,Mobile App,3,24.14,0.2,57.94,29.64,28.3,0,C01536
502004,2025-02-28,1019,Sunscreen,Beauty,Latin America,Website,1,106.12,0.05,100.81,56.32,44.49,0,C00297
502005,2024-12-24,1020,Yoga Mat,Sports,Middle East,Mobile App,2,27.52,0.1,49.54,28.3,21.24,0,C00428
502006,2024-08-05,1015,Face Serum,Beauty,North America,Mobile App,1,80.28,0.05,76.27,50.57,25.7,0,C00367
502007,2025-12-07,1001,Smart Watch,Electronics,Asia Pacific,Website,1,123.31,0.0,123.31,59.9,63.41,0,C00406
502008,2024-03-10,1017,Moisturizer,Beauty,Asia Pacific,Website,1,177.23,0.0,177.23,77.42,99.81,1,C01214
502009,2025-07-17,1017,Moisturizer,Beauty,Asia Pacific,Mobile App,1,177.23,0.0,177.23,77.42,99.81,0,C00343
502010,2024-04-26,1016,Shampoo,Beauty,Asia Pacific,Website,1,24.14,0.1,21.73,9.88,11.85,0,C01012
502011,2025-08-05,1000,Wireless Earbuds,Electronics,Middle East,Marketplace,1,80.93,0.05,76.88,33.09,43.79,0,C00314
502012,2024-06-28,1004,USB-C Hub,Electronics,Europe,Website,2,109.12,0.2,174.59,100.16,74.43,0,C01491
502013,2024-12-12,1004,USB-C Hub,Electronics,Latin America,Marketplace,1,109.12,0.1,98.21,50.08,48.13,0,C00531
502014,2024-02-06,1003,Laptop Stand,Electronics,Europe,Website,1,22.02,0.0,22.02,9.36,12.66,0,C01043
502015,2025-10-04,1024,Resistance Bands,Sports,Latin America,Marketplace,1,73.75,0.2,59.0,46.0,13.0,0,C00626
502016,2025-07-03,1019,Sunscreen,Beauty,Asia Pacific,Website,1,106.12,0.0,106.12,56.32,49.8,0,C00219
502017,2025-02-27,1019,Sunscreen,Beauty,North America,Mobile App,1,106.12,0.2,84.9,56.32,28.58,0,C01280
502018,2024-11-02,1005,Air Fryer,Home & Kitchen,Middle East,Mobile App,1,16.13,0.0,16.13,6.54,9.59,0,C01246
502019,2024-11-19,1011,Jeans,Apparel,Middle East,Mobile App,1,48.52,0.0,48.52,26.91,21.61,0,C00980
502020,2024-08-01,1003,Laptop Stand,Electronics,Middle East,Mobile App,1,22.02,0.0,22.02,9.36,12.66,0,C01114
502021,2024-12-28,1000,Wireless Earbuds,Electronics,North America,Marketplace,1,80.93,0.0,80.93,33.09,47.84,0,C00745
502022,2024-10-14,1014,Hoodie,Apparel,North America,Website,1,71.73,0.0,71.73,49.43,22.3,0,C00957
502023,2025-01-19,1002,Bluetooth Speaker,Electronics,Middle East,Mobile App,2,26.25,0.0,52.5,33.4,19.1,1,C01618
502024,2025-08-07,1018,Lipstick,Beauty,Middle East,Website,2,41.98,0.0,83.96,55.7,28.26,0,C00788
502025,2025-09-01,1016,Shampoo,Beauty,North America,Marketplace,1,24.14,0.0,24.14,9.88,14.26,1,C00982
502026,2024-11-11,1020,Yoga Mat,Sports,Asia Pacific,Mobile App,1,27.52,0.0,27.52,14.15,13.37,0,C00003
502027,2024-10-05,1022,Running Shoes,Sports,Latin America,Website,1,51.96,0.0,51.96,24.41,27.55,0,C01614
502028,2024-08-31,1016,Shampoo,Beauty,Asia Pacific,Website,2,24.14,0.0,48.28,19.76,28.52,0,C01711
502029,2024-11-05,1024,Resistance Bands,Sports,Europe,Mobile App,1,73.75,0.0,73.75,46.0,27.75,0,C00256
502030,2024-06-28,1018,Lipstick,Beauty,North America,Website,1,41.98,0.0,41.98,27.85,14.13,0,C01065
502031,2024-02-08,1009,Vacuum Cleaner,Home & Kitchen,Europe,Marketplace,2,64.34,0.0,128.68,74.8,53.88,0,C00166
502032,2025-03-30,1002,Bluetooth Speaker,Electronics,Middle East,Website,2,26.25,0.0,52.5,33.4,19.1,0,C01256
502033,2025-05-09,1001,Smart Watch,Electronics,Middle East,Website,1,123.31,0.0,123.31,59.9,63.41,0,C00089
502034,2024-12-14,1001,Smart Watch,Electronics,Latin America,Mobile App,1,123.31,0.05,117.14,59.9,57.24,0,C00534
502035,2025-06-20,1000,Wireless Earbuds,Electronics,Asia Pacific,Mobile App,1,80.93,0.2,64.74,33.09,31.65,0,C01714
